id,osm_id,name,dtype,distance,people_local,people_total
18,25642909,Центральный парк,car,24000,5302,1068085
18,25642909,Центральный парк,car,24250,2486,1070571
18,25642909,Центральный парк,car,24500,3394,1073965
18,25642909,Центральный парк,car,24750,6514,1080479
18,25642909,Центральный парк,car,25000,3202,1083681
18,25642909,Центральный парк,car,25250,291,1083972
18,25642909,Центральный парк,car,25500,122,1084094
18,25642909,Центральный парк,car,25750,1478,1085572
18,25642909,Центральный парк,car,26000,1232,1086804
18,25642909,Центральный парк,car,26250,2151,1088955
18,25642909,Центральный парк,car,26500,3091,1092046
18,25642909,Центральный парк,car,26750,4334,1096380
18,25642909,Центральный парк,car,27000,5090,1101470
18,25642909,Центральный парк,car,27250,3714,1105184
18,25642909,Центральный парк,car,27500,8397,1113581
18,25642909,Центральный парк,car,27750,10335,1123916
18,25642909,Центральный парк,car,28000,6008,1129924
18,25642909,Центральный парк,car,28250,2644,1132568
18,25642909,Центральный парк,car,28500,2748,1135316
18,25642909,Центральный парк,car,28750,1404,1136720
18,25642909,Центральный парк,car,29000,3593,1140313
18,25642909,Центральный парк,car,29250,5489,1145802
18,25642909,Центральный парк,car,29500,2967,1148769
18,25642909,Центральный парк,car,29750,2142,1150911
18,25642909,Центральный парк,car,30000,1632,1152543
18,25642909,Центральный парк,car,30250,219,1152762
18,25642909,Центральный парк,car,30750,841,1153603
18,25642909,Центральный парк,car,32000,810,1154413
18,25642909,Центральный парк,car,32250,594,1155007
15,-968,Бугринская роща,direct,25000,0,1155198
15,-968,Бугринская роща,direct,25500,0,1155198
15,-968,Бугринская роща,direct,24000,0,1155198
15,-968,Бугринская роща,direct,23500,0,1155198
15,-968,Бугринская роща,direct,26250,0,1155198
15,-968,Бугринская роща,direct,28500,0,1155198
15,-968,Бугринская роща,direct,28750,0,1155198
15,-968,Бугринская роща,direct,19500,0,1128584
10,25768832,Нарымский сквер,direct,19500,0,1040299
15,-968,Бугринская роща,direct,24250,0,1155198
15,-968,Бугринская роща,direct,28000,0,1155198
15,-968,Бугринская роща,direct,26000,0,1155198
15,-968,Бугринская роща,direct,26750,0,1155198
15,-968,Бугринская роща,direct,27250,0,1155198
15,-968,Бугринская роща,direct,24750,0,1155198
10,25768832,Нарымский сквер,direct,18750,0,1040299
15,-968,Бугринская роща,direct,28250,0,1155198
15,-968,Бугринская роща,direct,24500,0,1155198
10,25768832,Нарымский сквер,direct,19250,0,1040299
15,-968,Бугринская роща,direct,19750,0,1128584
10,25768832,Нарымский сквер,direct,19000,0,1040299
15,-968,Бугринская роща,direct,25750,0,1155198
15,-968,Бугринская роща,direct,23750,0,1155198
15,-968,Бугринская роща,direct,27500,0,1155198
15,-968,Бугринская роща,direct,21750,0,1142400
10,25768832,Нарымский сквер,direct,20000,0,1040299
15,-968,Бугринская роща,direct,27750,0,1155198
15,-968,Бугринская роща,direct,26500,0,1155198
10,25768832,Нарымский сквер,direct,19750,0,1040299
15,-968,Бугринская роща,direct,25250,0,1155198
15,-968,Бугринская роща,direct,27000,0,1155198
26,25658024,Сквер ГПНТБ,direct,23250,0,1153599
10,25768832,Нарымский сквер,direct,28500,0,1153603
26,25658024,Сквер ГПНТБ,direct,23500,0,1153599
26,25658024,Сквер ГПНТБ,direct,24000,0,1153599
26,25658024,Сквер ГПНТБ,direct,15000,0,1015284
10,25768832,Нарымский сквер,direct,28250,0,1153603
10,25768832,Нарымский сквер,direct,27250,0,1153603
10,25768832,Нарымский сквер,direct,24250,0,1135369
26,25658024,Сквер ГПНТБ,direct,24500,0,1153603
10,25768832,Нарымский сквер,direct,27750,0,1153603
26,25658024,Сквер ГПНТБ,direct,23750,0,1153599
10,25768832,Нарымский сквер,direct,27500,0,1153603
10,25768832,Нарымский сквер,direct,28000,0,1153603
26,25658024,Сквер ГПНТБ,direct,14750,0,1015284
11,25768883,Сквер НГАВТ,direct,26500,0,1153603
11,25768883,Сквер НГАВТ,direct,18250,0,1040299
11,25768883,Сквер НГАВТ,direct,22500,0,1135365
11,25768883,Сквер НГАВТ,direct,25750,0,1153603
11,25768883,Сквер НГАВТ,direct,17750,0,1040299
11,25768883,Сквер НГАВТ,direct,26250,0,1153603
11,25768883,Сквер НГАВТ,direct,23500,0,1135807
11,25768883,Сквер НГАВТ,direct,18000,0,1040299
11,25768883,Сквер НГАВТ,direct,25500,0,1153603
11,25768883,Сквер НГАВТ,direct,26750,0,1153603
11,25768883,Сквер НГАВТ,direct,26000,0,1153603
11,25768883,Сквер НГАВТ,direct,18500,0,1040299
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,27000,0,1155198
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,25750,0,1155198
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,23750,0,1153599
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,26500,0,1155198
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,26250,0,1155198
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,24250,0,1153599
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,26000,0,1155198
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,26750,0,1155198
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,24500,0,1153599
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,24000,0,1153599
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,25500,0,1155198
18,25642909,Центральный парк,direct,26500,0,1153603
18,25642909,Центральный парк,direct,23000,0,1135369
18,25642909,Центральный парк,direct,18250,0,1040299
18,25642909,Центральный парк,direct,17500,0,1040299
30,53372014,Сквер авиастроителей,direct,18500,0,1040299
30,53372014,Сквер авиастроителей,direct,19500,0,1040303
18,25642909,Центральный парк,direct,27000,0,1153603
30,53372014,Сквер авиастроителей,direct,17500,0,1040176
30,53372014,Сквер авиастроителей,direct,18250,0,1040299
18,25642909,Центральный парк,direct,18750,0,1040299
18,25642909,Центральный парк,direct,17750,0,1040299
30,53372014,Сквер авиастроителей,direct,17250,0,1040176
18,25642909,Центральный парк,direct,26250,0,1153603
30,53372014,Сквер авиастроителей,direct,19750,0,1040303
30,53372014,Сквер авиастроителей,direct,19250,0,1040303
18,25642909,Центральный парк,direct,17250,0,1040299
30,53372014,Сквер авиастроителей,direct,18750,0,1040299
18,25642909,Центральный парк,direct,18000,0,1040299
30,53372014,Сквер авиастроителей,direct,20000,0,1040303
18,25642909,Центральный парк,direct,27250,0,1153603
18,25642909,Центральный парк,direct,26750,0,1153603
30,53372014,Сквер авиастроителей,direct,21500,0,1051819
18,25642909,Центральный парк,direct,26000,0,1153603
18,25642909,Центральный парк,direct,18500,0,1040299
30,53372014,Сквер авиастроителей,direct,22000,0,1051819
16,25642995,Сквер Оперного театра,direct,17750,0,1040299
30,53372014,Сквер авиастроителей,direct,27250,0,1153603
30,53372014,Сквер авиастроителей,direct,28250,0,1153603
30,53372014,Сквер авиастроителей,direct,28750,0,1153603
16,25642995,Сквер Оперного театра,direct,25750,0,1153603
16,25642995,Сквер Оперного театра,direct,17500,0,1040299
16,25642995,Сквер Оперного театра,direct,18250,0,1040299
16,25642995,Сквер Оперного театра,direct,22500,0,1135365
30,53372014,Сквер авиастроителей,direct,28500,0,1153603
30,53372014,Сквер авиастроителей,direct,27500,0,1153603
16,25642995,Сквер Оперного театра,direct,23500,0,1135807
30,53372014,Сквер авиастроителей,direct,21750,0,1051819
16,25642995,Сквер Оперного театра,direct,26250,0,1153603
30,53372014,Сквер авиастроителей,direct,27750,0,1153603
30,53372014,Сквер авиастроителей,direct,28000,0,1153603
16,25642995,Сквер Оперного театра,direct,26000,0,1153603
30,53372014,Сквер авиастроителей,direct,25250,0,1135778
16,25642995,Сквер Оперного театра,direct,18000,0,1040299
